2026/09/09 13:33:59.537, 14, 10240
2026/09/09 13:33:59.737, 14, 10240
2026/09/09 13:33:59.938, 14, 10240
2026/09/09 13:34:00.138, 14, 10240
2026/09/09 13:34:00.338, 14, 10240
2026/09/09 13:34:00.538, 14, 10240
2026/09/09 13:34:00.739, 14, 10240
2026/09/09 13:34:00.939, 14, 10240
2026/09/09 13:34:01.139, 14, 10240
2026/09/09 13:34:01.339, 14, 10240
2026/09/09 13:34:01.539, 14, 10240
2026/09/09 13:34:01.740, 14, 10240
2026/09/09 13:34:01.940, 14, 10240
2026/09/09 13:34:02.140, 14, 10240
2026/09/09 13:34:02.340, 14, 10240
2026/09/09 13:34:02.540, 14, 10240
2026/09/09 13:34:02.740, 14, 10240
2026/09/09 13:34:02.940, 14, 10240
2026/09/09 13:34:03.141, 14, 10240
2026/09/09 13:34:03.341, 14, 10240
2026/09/09 13:34:03.541, 14, 10240
2026/09/09 13:34:03.741, 14, 10240
2026/09/09 13:34:03.942, 14, 10240
2026/09/09 13:34:04.142, 14, 10240
2026/09/09 13:34:04.346, 14, 10240
2026/09/09 13:34:04.548, 14, 10240
2026/09/09 13:34:04.749, 14, 10240
2026/09/09 13:34:04.949, 14, 10240
2026/09/09 13:34:05.149, 14, 10240
2026/09/09 13:34:05.349, 14, 10240
2026/09/09 13:34:05.550, 14, 10240
2026/09/09 13:34:05.750, 14, 10240
2026/09/09 13:34:05.950, 14, 10240
2026/09/09 13:34:06.150, 14, 10240
2026/09/09 13:34:06.350, 14, 10240
2026/09/09 13:34:06.551, 14, 10240
2026/09/09 13:34:06.751, 14, 10240
2026/09/09 13:34:06.951, 14, 10240
2026/09/09 13:34:07.151, 14, 10240
2026/09/09 13:34:07.351, 14, 10240
2026/09/09 13:34:07.552, 14, 10240
2026/09/09 13:34:07.752, 14, 10240
2026/09/09 13:34:07.952, 14, 10240
2026/09/09 13:34:08.152, 14, 10240
2026/09/09 13:34:08.352, 14, 10240
2026/09/09 13:34:08.553, 14, 10240
2026/09/09 13:34:08.753, 14, 10240
2026/09/09 13:34:08.953, 14, 10240
2026/09/09 13:34:09.154, 14, 10240
2026/09/09 13:34:09.355, 14, 10240
2026/09/09 13:34:09.555, 14, 10240
2026/09/09 13:34:09.756, 14, 10240
2026/09/09 13:34:09.956, 14, 10240
2026/09/09 13:34:10.157, 14, 10240
2026/09/09 13:34:10.357, 14, 10240
2026/09/09 13:34:10.557, 14, 10240
2026/09/09 13:34:10.757, 14, 10240
2026/09/09 13:34:10.957, 14, 10240
2026/09/09 13:34:11.158, 14, 10240
2026/09/09 13:34:11.358, 14, 10240
2026/09/09 13:34:11.558, 14, 10240
2026/09/09 13:34:11.758, 14, 10240
2026/09/09 13:34:11.958, 14, 10240
2026/09/09 13:34:12.158, 14, 10240
2026/09/09 13:34:12.359, 14, 10240
2026/09/09 13:34:12.559, 14, 10240
2026/09/09 13:34:12.759, 14, 10240
2026/09/09 13:34:12.959, 14, 10240
2026/09/09 13:34:13.159, 14, 10240
2026/09/09 13:34:13.359, 14, 10240
2026/09/09 13:34:13.560, 14, 10240
2026/09/09 13:34:13.760, 14, 10240
2026/09/09 13:34:13.960, 14, 10240
2026/09/09 13:34:14.160, 14, 10240
2026/09/09 13:34:14.360, 14, 10240
2026/09/09 13:34:14.561, 14, 10240
2026/09/09 13:34:14.761, 14, 10240
2026/09/09 13:34:14.961, 14, 10240
2026/09/09 13:34:15.161, 14, 10240
2026/09/09 13:34:15.361, 14, 10240
2026/09/09 13:34:15.561, 14, 10240
2026/09/09 13:34:15.761, 14, 10240
2026/09/09 13:34:15.962, 14, 10240
2026/09/09 13:34:16.162, 14, 10240
2026/09/09 13:34:16.362, 14, 10240
2026/09/09 13:34:16.562, 14, 10240
2026/09/09 13:34:16.763, 14, 10240
2026/09/09 13:34:16.963, 14, 10240
2026/09/09 13:34:17.163, 14, 10240
2026/09/09 13:34:17.363, 14, 10240
2026/09/09 13:34:17.564, 14, 10240
2026/09/09 13:34:17.764, 14, 10240
2026/09/09 13:34:17.964, 14, 10240
2026/09/09 13:34:18.164, 14, 10240
2026/09/09 13:34:18.365, 14, 10240
2026/09/09 13:34:18.565, 14, 10240
2026/09/09 13:34:18.765, 14, 10240
2026/09/09 13:34:18.965, 14, 10240
2026/09/09 13:34:19.165, 14, 10240
2026/09/09 13:34:19.366, 14, 10240
2026/09/09 13:34:19.566, 14, 10240
2026/09/09 13:34:19.766, 14, 10240
2026/09/09 13:34:19.966, 14, 10240
2026/09/09 13:34:20.166, 14, 10240
2026/09/09 13:34:20.367, 14, 10240
2026/09/09 13:34:20.567, 14, 10240
2026/09/09 13:34:20.767, 14, 10240
2026/09/09 13:34:20.967, 14, 10240
2026/09/09 13:34:21.167, 14, 10240
2026/09/09 13:34:21.367, 14, 10240
2026/09/09 13:34:21.568, 14, 10240
2026/09/09 13:34:21.768, 14, 10240
2026/09/09 13:34:21.968, 14, 10240
2026/09/09 13:34:22.169, 14, 10240
2026/09/09 13:34:22.369, 14, 10240
2026/09/09 13:34:22.570, 14, 10240
2026/09/09 13:34:22.771, 14, 10240
2026/09/09 13:34:22.971, 14, 10240
2026/09/09 13:34:23.171, 14, 10240
2026/09/09 13:34:23.372, 14, 10240
2026/09/09 13:34:23.572, 14, 10240
2026/09/09 13:34:23.772, 14, 10240
2026/09/09 13:34:23.972, 14, 10240
2026/09/09 13:34:24.172, 14, 10240
2026/09/09 13:34:24.373, 14, 10240
2026/09/09 13:34:24.573, 14, 10240
2026/09/09 13:34:24.773, 14, 10240
2026/09/09 13:34:24.973, 14, 10240
2026/09/09 13:34:25.173, 14, 10240
2026/09/09 13:34:25.374, 14, 10240
2026/09/09 13:34:25.574, 14, 10240
2026/09/09 13:34:25.774, 14, 10240
2026/09/09 13:34:25.974, 14, 10240
2026/09/09 13:34:26.174, 14, 10240
2026/09/09 13:34:26.375, 14, 10240
2026/09/09 13:34:26.575, 14, 10240
2026/09/09 13:34:26.775, 14, 10240
2026/09/09 13:34:26.975, 14, 10240
2026/09/09 13:34:27.175, 14, 10240
2026/09/09 13:34:27.376, 14, 10240
2026/09/09 13:34:27.576, 14, 10240
2026/09/09 13:34:27.776, 14, 10240
2026/09/09 13:34:27.976, 14, 10240
2026/09/09 13:34:28.176, 14, 10240
2026/09/09 13:34:28.377, 14, 10240
2026/09/09 13:34:28.577, 14, 10240
2026/09/09 13:34:28.777, 14, 10240
2026/09/09 13:34:28.977, 14, 10240
2026/09/09 13:34:29.177, 14, 10240
2026/09/09 13:34:29.377, 14, 10240
2026/09/09 13:34:29.578, 14, 10240
2026/09/09 13:34:29.778, 14, 10240
2026/09/09 13:34:29.978, 14, 10240
2026/09/09 13:34:30.178, 14, 10240
2026/09/09 13:34:30.378, 14, 10240
2026/09/09 13:34:30.579, 14, 10240
2026/09/09 13:34:30.779, 14, 10240
2026/09/09 13:34:30.979, 14, 10240
2026/09/09 13:34:31.179, 14, 10240
2026/09/09 13:34:31.379, 14, 10240
2026/09/09 13:34:31.579, 14, 10240
2026/09/09 13:34:31.780, 14, 10240
2026/09/09 13:34:31.980, 14, 10240
2026/09/09 13:34:32.180, 14, 10240
2026/09/09 13:34:32.380, 14, 10240
2026/09/09 13:34:32.581, 14, 10240
2026/09/09 13:34:32.781, 14, 10240
2026/09/09 13:34:32.981, 14, 10240
2026/09/09 13:34:33.181, 14, 10240
2026/09/09 13:34:33.381, 14, 10240
2026/09/09 13:34:33.582, 14, 10240
2026/09/09 13:34:33.782, 14, 10240
2026/09/09 13:34:33.982, 14, 10240
2026/09/09 13:34:34.182, 14, 10240
2026/09/09 13:34:34.382, 14, 10240
2026/09/09 13:34:34.583, 14, 10240
2026/09/09 13:34:34.783, 14, 10240
2026/09/09 13:34:34.984, 14, 10240
2026/09/09 13:34:35.184, 14, 10240
2026/09/09 13:34:35.385, 14, 10240
2026/09/09 13:34:35.585, 14, 10240
2026/09/09 13:34:35.785, 14, 10240
2026/09/09 13:34:35.985, 14, 10240
2026/09/09 13:34:36.185, 14, 10240
2026/09/09 13:34:36.386, 14, 10240
2026/09/09 13:34:36.586, 14, 10240
2026/09/09 13:34:36.786, 14, 10240
2026/09/09 13:34:36.986, 14, 10240
2026/09/09 13:34:37.186, 14, 10240
2026/09/09 13:34:37.387, 14, 10240
2026/09/09 13:34:37.587, 14, 10240
2026/09/09 13:34:37.787, 14, 10240
2026/09/09 13:34:37.987, 14, 10240
2026/09/09 13:34:38.187, 14, 10240
2026/09/09 13:34:38.387, 14, 10240
2026/09/09 13:34:38.588, 14, 10240
2026/09/09 13:34:38.788, 14, 10240
2026/09/09 13:34:38.988, 14, 10240
2026/09/09 13:34:39.188, 14, 10240
2026/09/09 13:34:39.388, 14, 10240
2026/09/09 13:34:39.588, 14, 10240
2026/09/09 13:34:39.789, 14, 10240
2026/09/09 13:34:39.989, 14, 10240
2026/09/09 13:34:40.189, 14, 10240
2026/09/09 13:34:40.389, 14, 10240
2026/09/09 13:34:40.589, 14, 10240
2026/09/09 13:34:40.789, 14, 10240
2026/09/09 13:34:40.990, 14, 10240
2026/09/09 13:34:41.190, 14, 10240
2026/09/09 13:34:41.390, 14, 10240
2026/09/09 13:34:41.590, 14, 10240
2026/09/09 13:34:41.790, 14, 10240
2026/09/09 13:34:41.991, 14, 10240
2026/09/09 13:34:42.191, 14, 10240
2026/09/09 13:34:42.391, 14, 10240
2026/09/09 13:34:42.591, 14, 10240
2026/09/09 13:34:42.791, 14, 10240
2026/09/09 13:34:42.991, 14, 10240
2026/09/09 13:34:43.192, 14, 10240
2026/09/09 13:34:43.392, 14, 10240
2026/09/09 13:34:43.592, 14, 10240
2026/09/09 13:34:43.792, 14, 10240
2026/09/09 13:34:43.992, 14, 10240
2026/09/09 13:34:44.192, 14, 10240
2026/09/09 13:34:44.393, 14, 10240
2026/09/09 13:34:44.593, 14, 10240
2026/09/09 13:34:44.793, 14, 10240
2026/09/09 13:34:44.993, 14, 10240
2026/09/09 13:34:45.193, 14, 10240
2026/09/09 13:34:45.393, 14, 10240
2026/09/09 13:34:45.593, 14, 10240
2026/09/09 13:34:45.794, 14, 10240
2026/09/09 13:34:45.994, 14, 10240
2026/09/09 13:34:46.194, 14, 10240
2026/09/09 13:34:46.394, 14, 10240
2026/09/09 13:34:46.594, 14, 10240
2026/09/09 13:34:46.794, 14, 10240
2026/09/09 13:34:46.994, 14, 10240
2026/09/09 13:34:47.195, 14, 10240
2026/09/09 13:34:47.395, 14, 10240
2026/09/09 13:34:47.595, 14, 10240
2026/09/09 13:34:47.795, 14, 10240
2026/09/09 13:34:47.995, 14, 10240
2026/09/09 13:34:48.195, 14, 10240
2026/09/09 13:34:48.396, 14, 10240
2026/09/09 13:34:48.596, 14, 10240
2026/09/09 13:34:48.796, 14, 10240
2026/09/09 13:34:48.996, 14, 10240
2026/09/09 13:34:49.196, 14, 10240
2026/09/09 13:34:49.396, 14, 10240
2026/09/09 13:34:49.597, 14, 10240
2026/09/09 13:34:49.797, 14, 10240
2026/09/09 13:34:49.997, 14, 10240
2026/09/09 13:34:50.197, 14, 10240
2026/09/09 13:34:50.397, 14, 10240
2026/09/09 13:34:50.597, 14, 10240
2026/09/09 13:34:50.798, 14, 10240
2026/09/09 13:34:50.998, 14, 10240
2026/09/09 13:34:51.198, 14, 10240
2026/09/09 13:34:51.398, 14, 10240
2026/09/09 13:34:51.598, 14, 10240
2026/09/09 13:34:51.798, 14, 10240
2026/09/09 13:34:51.999, 14, 10240
2026/09/09 13:34:52.199, 14, 10240
2026/09/09 13:34:52.399, 14, 10240
2026/09/09 13:34:52.599, 14, 10240
2026/09/09 13:34:52.799, 14, 10240
2026/09/09 13:34:52.999, 14, 10240
2026/09/09 13:34:53.199, 14, 10240
2026/09/09 13:34:53.400, 14, 10240
2026/09/09 13:34:53.600, 14, 10240
2026/09/09 13:34:53.800, 14, 10240
2026/09/09 13:34:54.000, 14, 10240
2026/09/09 13:34:54.200, 14, 10240
2026/09/09 13:34:54.400, 14, 10240
2026/09/09 13:34:54.601, 14, 10240
2026/09/09 13:34:54.801, 14, 10240
2026/09/09 13:34:55.001, 14, 10240
2026/09/09 13:34:55.201, 14, 10240
2026/09/09 13:34:55.401, 14, 10240
2026/09/09 13:34:55.601, 14, 10240
2026/09/09 13:34:55.802, 14, 10240
2026/09/09 13:34:56.002, 14, 10240
2026/09/09 13:34:56.202, 14, 10240
2026/09/09 13:34:56.402, 14, 10240
2026/09/09 13:34:56.602, 14, 10240
2026/09/09 13:34:56.802, 14, 10240
2026/09/09 13:34:57.003, 14, 10240
2026/09/09 13:34:57.203, 14, 10240
2026/09/09 13:34:57.403, 14, 10240
2026/09/09 13:34:57.603, 14, 10240
2026/09/09 13:34:57.803, 14, 10240
2026/09/09 13:34:58.003, 14, 10240
2026/09/09 13:34:58.203, 14, 10240
2026/09/09 13:34:58.404, 14, 10240
2026/09/09 13:34:58.604, 14, 10240
2026/09/09 13:34:58.804, 14, 10240
2026/09/09 13:34:59.004, 14, 10240
2026/09/09 13:34:59.204, 14, 10240
2026/09/09 13:34:59.404, 14, 10240
2026/09/09 13:34:59.604, 14, 10240
2026/09/09 13:34:59.805, 14, 10240
2026/09/09 13:35:00.005, 14, 10240
2026/09/09 13:35:00.205, 14, 10240
2026/09/09 13:35:00.405, 14, 10240
2026/09/09 13:35:00.605, 14, 10240
2026/09/09 13:35:00.806, 14, 10240
2026/09/09 13:35:01.006, 14, 10240
2026/09/09 13:35:01.206, 14, 10240
2026/09/09 13:35:01.406, 14, 10240
2026/09/09 13:35:01.606, 14, 10240
2026/09/09 13:35:01.807, 14, 10240
2026/09/09 13:35:02.007, 14, 10240
2026/09/09 13:35:02.207, 14, 10240
2026/09/09 13:35:02.407, 14, 10240
2026/09/09 13:35:02.607, 14, 10240
2026/09/09 13:35:02.808, 14, 10240
2026/09/09 13:35:03.008, 14, 10240
2026/09/09 13:35:03.208, 14, 10240
2026/09/09 13:35:03.408, 14, 10240
2026/09/09 13:35:03.608, 14, 10240
2026/09/09 13:35:03.809, 14, 10240
2026/09/09 13:35:04.009, 14, 10240
2026/09/09 13:35:04.209, 14, 10240
2026/09/09 13:35:04.409, 14, 10240
2026/09/09 13:35:04.609, 14, 10240
2026/09/09 13:35:04.809, 14, 10240
2026/09/09 13:35:05.010, 14, 10240
2026/09/09 13:35:05.210, 14, 10240
2026/09/09 13:35:05.410, 14, 10240
2026/09/09 13:35:05.610, 14, 10240
2026/09/09 13:35:05.810, 14, 10240
2026/09/09 13:35:06.010, 14, 10240
2026/09/09 13:35:06.211, 14, 10240
2026/09/09 13:35:06.411, 14, 10240
2026/09/09 13:35:06.611, 14, 10240
2026/09/09 13:35:06.811, 14, 10240
2026/09/09 13:35:07.011, 14, 10240
2026/09/09 13:35:07.211, 14, 10240
2026/09/09 13:35:07.411, 14, 10240
2026/09/09 13:35:07.612, 14, 10240
2026/09/09 13:35:07.812, 14, 10240
2026/09/09 13:35:08.012, 14, 10240
2026/09/09 13:35:08.212, 14, 10240
2026/09/09 13:35:08.412, 14, 10240
2026/09/09 13:35:08.613, 14, 10240
2026/09/09 13:35:08.813, 14, 10240
2026/09/09 13:35:09.013, 14, 10240
2026/09/09 13:35:09.213, 14, 10240
2026/09/09 13:35:09.413, 14, 10240
2026/09/09 13:35:09.614, 14, 10240
2026/09/09 13:35:09.814, 14, 10240
2026/09/09 13:35:10.014, 14, 10240
2026/09/09 13:35:10.214, 14, 10240
2026/09/09 13:35:10.414, 14, 10240
2026/09/09 13:35:10.615, 14, 10240
2026/09/09 13:35:10.815, 14, 10240
2026/09/09 13:35:11.015, 14, 10240
2026/09/09 13:35:11.215, 14, 10240
2026/09/09 13:35:11.415, 14, 10240
2026/09/09 13:35:11.616, 14, 10240
2026/09/09 13:35:11.816, 14, 10240
2026/09/09 13:35:12.016, 14, 10240
2026/09/09 13:35:12.216, 14, 10240
2026/09/09 13:35:12.416, 14, 10240
2026/09/09 13:35:12.616, 14, 10240
2026/09/09 13:35:12.816, 14, 10240
2026/09/09 13:35:13.017, 14, 10240
2026/09/09 13:35:13.256, 17, 10240
2026/09/09 13:35:13.467, 238, 10240
2026/09/09 13:35:13.667, 238, 10240
2026/09/09 13:35:13.868, 238, 10240
2026/09/09 13:35:14.068, 238, 10240
2026/09/09 13:35:14.268, 238, 10240
2026/09/09 13:35:14.468, 238, 10240
2026/09/09 13:35:14.669, 238, 10240
2026/09/09 13:35:14.869, 238, 10240
2026/09/09 13:35:15.069, 238, 10240
2026/09/09 13:35:15.269, 238, 10240
2026/09/09 13:35:15.469, 238, 10240
2026/09/09 13:35:15.670, 238, 10240
2026/09/09 13:35:15.870, 238, 10240
2026/09/09 13:35:16.070, 238, 10240
2026/09/09 13:35:16.270, 238, 10240
2026/09/09 13:35:16.470, 238, 10240
2026/09/09 13:35:16.670, 238, 10240
2026/09/09 13:35:16.870, 238, 10240
2026/09/09 13:35:17.071, 238, 10240
2026/09/09 13:35:17.271, 238, 10240
2026/09/09 13:35:17.471, 238, 10240
2026/09/09 13:35:17.671, 238, 10240
2026/09/09 13:35:17.871, 238, 10240
2026/09/09 13:35:18.072, 238, 10240
2026/09/09 13:35:18.272, 238, 10240
2026/09/09 13:35:18.472, 238, 10240
2026/09/09 13:35:18.672, 238, 10240
2026/09/09 13:35:18.872, 238, 10240
2026/09/09 13:35:19.073, 238, 10240
2026/09/09 13:35:19.273, 238, 10240
2026/09/09 13:35:19.473, 238, 10240
2026/09/09 13:35:19.673, 238, 10240
2026/09/09 13:35:19.873, 238, 10240
2026/09/09 13:35:20.073, 238, 10240
2026/09/09 13:35:20.274, 238, 10240
2026/09/09 13:35:20.474, 238, 10240
2026/09/09 13:35:20.674, 238, 10240
2026/09/09 13:35:20.874, 238, 10240
2026/09/09 13:35:21.074, 238, 10240
2026/09/09 13:35:21.274, 238, 10240
2026/09/09 13:35:21.475, 238, 10240
2026/09/09 13:35:21.675, 238, 10240
2026/09/09 13:35:21.875, 238, 10240
2026/09/09 13:35:22.075, 238, 10240
2026/09/09 13:35:22.275, 238, 10240
2026/09/09 13:35:22.475, 238, 10240
2026/09/09 13:35:22.676, 238, 10240
2026/09/09 13:35:22.876, 238, 10240
2026/09/09 13:35:23.076, 238, 10240
2026/09/09 13:35:23.276, 238, 10240
2026/09/09 13:35:23.476, 238, 10240
2026/09/09 13:35:23.676, 238, 10240
2026/09/09 13:35:23.877, 238, 10240
2026/09/09 13:35:24.077, 238, 10240
2026/09/09 13:35:24.277, 238, 10240
2026/09/09 13:35:24.477, 238, 10240
2026/09/09 13:35:24.677, 238, 10240
2026/09/09 13:35:24.877, 238, 10240
2026/09/09 13:35:25.078, 238, 10240
2026/09/09 13:35:25.278, 238, 10240
2026/09/09 13:35:25.478, 238, 10240
2026/09/09 13:35:25.678, 238, 10240
2026/09/09 13:35:25.878, 238, 10240
2026/09/09 13:35:26.079, 238, 10240
2026/09/09 13:35:26.279, 238, 10240
2026/09/09 13:35:26.479, 238, 10240
2026/09/09 13:35:26.679, 238, 10240
2026/09/09 13:35:26.879, 238, 10240
2026/09/09 13:35:27.080, 238, 10240
2026/09/09 13:35:27.305, 238, 10240
2026/09/09 13:35:27.505, 238, 10240
2026/09/09 13:35:27.705, 238, 10240
2026/09/09 13:35:27.905, 238, 10240
2026/09/09 13:35:28.105, 238, 10240
2026/09/09 13:35:28.305, 238, 10240
2026/09/09 13:35:28.506, 238, 10240
2026/09/09 13:35:28.706, 238, 10240
2026/09/09 13:35:28.906, 238, 10240
2026/09/09 13:35:29.106, 238, 10240
2026/09/09 13:35:29.306, 238, 10240
2026/09/09 13:35:29.507, 238, 10240
2026/09/09 13:35:29.707, 238, 10240
2026/09/09 13:35:29.907, 238, 10240
2026/09/09 13:35:30.107, 238, 10240
2026/09/09 13:35:30.307, 238, 10240
2026/09/09 13:35:30.508, 238, 10240
2026/09/09 13:35:30.708, 238, 10240
2026/09/09 13:35:30.908, 238, 10240
2026/09/09 13:35:31.108, 238, 10240
2026/09/09 13:35:31.308, 238, 10240
2026/09/09 13:35:31.508, 238, 10240
2026/09/09 13:35:31.709, 238, 10240
2026/09/09 13:35:31.909, 238, 10240
2026/09/09 13:35:32.109, 238, 10240
2026/09/09 13:35:32.309, 238, 10240
2026/09/09 13:35:32.509, 238, 10240
2026/09/09 13:35:32.710, 238, 10240
2026/09/09 13:35:32.910, 238, 10240
2026/09/09 13:35:33.110, 238, 10240
2026/09/09 13:35:33.310, 238, 10240
2026/09/09 13:35:34.024, 238, 10240
2026/09/09 13:35:34.224, 238, 10240
2026/09/09 13:35:34.424, 238, 10240
2026/09/09 13:35:34.624, 238, 10240
2026/09/09 13:35:34.824, 238, 10240
2026/09/09 13:35:35.025, 238, 10240
2026/09/09 13:35:35.225, 238, 10240
2026/09/09 13:35:35.425, 238, 10240
2026/09/09 13:35:35.625, 238, 10240
2026/09/09 13:35:35.825, 238, 10240
2026/09/09 13:35:36.026, 238, 10240
2026/09/09 13:35:36.226, 238, 10240
2026/09/09 13:35:36.426, 238, 10240
2026/09/09 13:35:36.626, 238, 10240
2026/09/09 13:35:36.826, 238, 10240
2026/09/09 13:35:37.027, 238, 10240
2026/09/09 13:35:37.227, 238, 10240
2026/09/09 13:35:38.606, 238, 10240
2026/09/09 13:35:38.807, 238, 10240
2026/09/09 13:35:39.007, 238, 10240
2026/09/09 13:35:39.207, 238, 10240
2026/09/09 13:35:39.407, 238, 10240
2026/09/09 13:35:39.608, 238, 10240
2026/09/09 13:35:39.808, 238, 10240
2026/09/09 13:35:40.008, 238, 10240
2026/09/09 13:35:40.208, 238, 10240
2026/09/09 13:35:40.408, 238, 10240
2026/09/09 13:35:40.608, 238, 10240
2026/09/09 13:35:40.809, 238, 10240
2026/09/09 13:35:41.009, 238, 10240
2026/09/09 13:35:41.209, 238, 10240
2026/09/09 13:35:41.409, 238, 10240
2026/09/09 13:35:41.610, 238, 10240
2026/09/09 13:35:41.810, 238, 10240
2026/09/09 13:35:42.010, 238, 10240
2026/09/09 13:35:42.210, 238, 10240
2026/09/09 13:35:42.410, 238, 10240
2026/09/09 13:35:42.611, 238, 10240
2026/09/09 13:35:42.811, 238, 10240
2026/09/09 13:35:43.011, 238, 10240
2026/09/09 13:35:43.211, 238, 10240
2026/09/09 13:35:43.412, 238, 10240
2026/09/09 13:35:43.612, 238, 10240
2026/09/09 13:35:43.812, 238, 10240
2026/09/09 13:35:44.012, 238, 10240
2026/09/09 13:35:44.213, 238, 10240
2026/09/09 13:35:44.413, 238, 10240
2026/09/09 13:35:44.613, 238, 10240
2026/09/09 13:35:44.813, 238, 10240
2026/09/09 13:35:45.013, 238, 10240
2026/09/09 13:35:45.214, 238, 10240
2026/09/09 13:35:45.414, 238, 10240
2026/09/09 13:35:45.614, 238, 10240
2026/09/09 13:35:45.848, 238, 10240
2026/09/09 13:35:46.049, 238, 10240
2026/09/09 13:35:46.249, 238, 10240
2026/09/09 13:35:46.449, 238, 10240
2026/09/09 13:35:46.649, 238, 10240
2026/09/09 13:35:46.850, 238, 10240
2026/09/09 13:35:47.050, 238, 10240
2026/09/09 13:35:47.250, 238, 10240
2026/09/09 13:35:47.450, 238, 10240
2026/09/09 13:35:47.650, 238, 10240
2026/09/09 13:35:47.851, 238, 10240
2026/09/09 13:35:48.051, 238, 10240
2026/09/09 13:35:48.251, 238, 10240
2026/09/09 13:35:48.451, 238, 10240
2026/09/09 13:35:48.652, 238, 10240
2026/09/09 13:35:48.852, 238, 10240
2026/09/09 13:35:49.052, 238, 10240
2026/09/09 13:35:49.252, 238, 10240
2026/09/09 13:35:49.452, 238, 10240
2026/09/09 13:35:49.659, 238, 10240
2026/09/09 13:35:49.859, 238, 10240
2026/09/09 13:35:50.059, 238, 10240
2026/09/09 13:35:50.259, 238, 10240
2026/09/09 13:35:50.460, 238, 10240
2026/09/09 13:35:50.660, 238, 10240
2026/09/09 13:35:50.860, 238, 10240
2026/09/09 13:35:51.060, 238, 10240
2026/09/09 13:35:51.260, 238, 10240
2026/09/09 13:35:51.460, 238, 10240
2026/09/09 13:35:51.661, 238, 10240
2026/09/09 13:35:51.861, 238, 10240
2026/09/09 13:35:52.061, 238, 10240
2026/09/09 13:35:52.261, 238, 10240
2026/09/09 13:35:52.461, 238, 10240
2026/09/09 13:35:52.661, 238, 10240
2026/09/09 13:35:52.862, 238, 10240
2026/09/09 13:35:53.062, 238, 10240
2026/09/09 13:35:53.262, 238, 10240
2026/09/09 13:35:53.462, 238, 10240
2026/09/09 13:35:53.662, 238, 10240
2026/09/09 13:35:53.863, 238, 10240
2026/09/09 13:35:54.070, 238, 10240
2026/09/09 13:35:54.270, 238, 10240
2026/09/09 13:35:54.471, 238, 10240
2026/09/09 13:35:54.671, 238, 10240
2026/09/09 13:35:54.871, 238, 10240
2026/09/09 13:35:55.071, 238, 10240
2026/09/09 13:35:55.271, 238, 10240
2026/09/09 13:35:55.471, 238, 10240
2026/09/09 13:35:55.671, 238, 10240
2026/09/09 13:35:55.872, 238, 10240
2026/09/09 13:35:56.072, 238, 10240
2026/09/09 13:35:56.272, 238, 10240
2026/09/09 13:35:56.472, 238, 10240
2026/09/09 13:35:56.672, 238, 10240
2026/09/09 13:35:56.872, 238, 10240
